Month,Symbol,Close,Volume,Date,
08/2020,SCHW,33.34,7285600,03/08/2020,
09/2020,SCHW,35.8,6146400,01/09/2020,
10/2020,SCHW,37.73,19959000,01/10/2020,
11/2020,SCHW,41.26,12719800,02/11/2020,
12/2020,SCHW,50.02,12399900,01/12/2020,
01/2020,CHTR,490.43,1378800,02/01/2020,
02/2020,CHTR,532.05,1666700,03/02/2020,
03/2020,CHTR,497.13,2951700,02/03/2020,
04/2020,CHTR,424.03,1360900,01/04/2020,
05/2020,CHTR,509.64,1671400,01/05/2020,
06/2020,CHTR,541.3,849200,01/06/2020,
07/2020,CHTR,521.91,1112600,01/07/2020,
08/2020,CHTR,589.7,1013500,03/08/2020,
09/2020,CHTR,617.24,874200,01/09/2020,
10/2020,CHTR,635.11,1386800,01/10/2020,
11/2020,CHTR,588.43,1268200,02/11/2020,
12/2020,CHTR,662.25,1177100,01/12/2020,
01/2020,CVX,121.43,5205000,02/01/2020,
02/2020,CVX,106.28,8785500,03/02/2020,
03/2020,CVX,96.59,15050800,02/03/2020,
04/2020,CVX,68.56,14362000,01/04/2020,
05/2020,CVX,89.44,13250100,01/05/2020,
06/2020,CVX,92.79,7344000,01/06/2020,
07/2020,CVX,87.62,6379400,01/07/2020,
08/2020,CVX,84.81,11220100,03/08/2020,
09/2020,CVX,83.08,8990600,01/09/2020,
10/2020,CVX,70.42,14930700,01/10/2020,
11/2020,CVX,72.15,11475500,02/11/2020,
12/2020,CVX,87.45,9913600,01/12/2020,
01/2020,CMG,858.19,487300,02/01/2020,
02/2020,CMG,867.33,457000,03/02/2020,
03/2020,CMG,768.81,869200,02/03/2020,
04/2020,CMG,619.36,820100,01/04/2020,
05/2020,CMG,874.92,434600,01/05/2020,
06/2020,CMG,1047.88,713200,01/06/2020,
07/2020,CMG,1068.36,283700,01/07/2020,
08/2020,CMG,1146.71,236800,03/08/2020,
09/2020,CMG,1372.22,334600,01/09/2020,
10/2020,CMG,1238.02,349000,01/10/2020,
11/2020,CMG,1188.54,368700,02/11/2020,
12/2020,CMG,1321.06,335400,01/12/2020,
01/2020,CB,156.02,2037800,02/01/2020,
02/2020,CB,153.23,1831900,03/02/2020,
03/2020,CB,151.81,3069400,02/03/2020,
04/2020,CB,104.17,2313200,01/04/2020,
05/2020,CB,101.59,2420000,01/05/2020,
06/2020,CB,119.56,2395500,01/06/2020,
07/2020,CB,125.66,1271200,01/07/2020,
08/2020,CB,126.45,1851600,03/08/2020,
09/2020,CB,124.86,1110700,01/09/2020,
10/2020,CB,115.88,1459300,01/10/2020,
11/2020,CB,134.62,2708800,02/11/2020,
12/2020,CB,152.63,2197200,01/12/2020,
01/2020,CHD,70.03,1424300,02/01/2020,
02/2020,CHD,75.11,2354600,03/02/2020,
03/2020,CHD,74.96,3901100,02/03/2020,
04/2020,CHD,63.8,1537500,01/04/2020,
05/2020,CHD,71.22,2245200,01/05/2020,
06/2020,CHD,75.3,1236000,01/06/2020,
07/2020,CHD,77.9,1308400,01/07/2020,
08/2020,CHD,93.41,3076400,03/08/2020,
09/2020,CHD,95.33,894800,01/09/2020,
10/2020,CHD,93.1,933900,01/10/2020,
11/2020,CHD,87.9,2505900,02/11/2020,
12/2020,CHD,87.84,2374600,01/12/2020,
01/2020,CI,204.94,1372600,02/01/2020,
02/2020,CI,191.77,2356200,03/02/2020,
03/2020,CI,194.34,3901200,02/03/2020,
04/2020,CI,173.07,2993300,01/04/2020,
05/2020,CI,187.09,1614200,01/05/2020,
06/2020,CI,198.1,1062900,01/06/2020,
07/2020,CI,190.5,2004000,01/07/2020,
08/2020,CI,173,2063400,03/08/2020,
09/2020,CI,176.15,1878800,01/09/2020,
10/2020,CI,167.38,1341800,01/10/2020,
11/2020,CI,174.84,1930800,02/11/2020,
12/2020,CI,207.51,1797800,01/12/2020,
01/2020,CINF,105.96,801100,02/01/2020,
02/2020,CINF,106.31,538900,03/02/2020,
03/2020,CINF,101.36,1528700,02/03/2020,
04/2020,CINF,73.57,1195100,01/04/2020,
05/2020,CINF,60.95,2993700,01/05/2020,
06/2020,CINF,59.64,1007000,01/06/2020,
07/2020,CINF,64.1,1032500,01/07/2020,
08/2020,CINF,78.4,786000,03/08/2020,
09/2020,CINF,80,554300,01/09/2020,
10/2020,CINF,76.49,667700,01/10/2020,
11/2020,CINF,72.22,590500,02/11/2020,
12/2020,CINF,80,1108500,01/12/2020,
01/2020,CTAS,270.79,544200,02/01/2020,
02/2020,CTAS,282.01,480000,03/02/2020,
03/2020,CTAS,279.6,1058100,02/03/2020,
04/2020,CTAS,162.69,1114200,01/04/2020,
05/2020,CTAS,211.81,806700,01/05/2020,
06/2020,CTAS,250.94,481400,01/06/2020,
07/2020,CTAS,267.97,659900,01/07/2020,
08/2020,CTAS,298.74,543800,03/08/2020,
09/2020,CTAS,335.31,329500,01/09/2020,
10/2020,CTAS,341.93,510800,01/10/2020,
11/2020,CTAS,320.37,356500,02/11/2020,
12/2020,CTAS,359.08,386600,01/12/2020,
01/2020,CSCO,48.42,16708100,02/01/2020,
02/2020,CSCO,46.53,15374900,03/02/2020,
03/2020,CSCO,41.17,48864300,02/03/2020,
04/2020,CSCO,38.33,26790700,01/04/2020,
05/2020,CSCO,40.92,22095300,01/05/2020,
06/2020,CSCO,46.3,18712400,01/06/2020,
07/2020,CSCO,46.06,17129500,01/07/2020,
08/2020,CSCO,47.16,14141100,03/08/2020,
09/2020,CSCO,42.03,23325100,01/09/2020,
10/2020,CSCO,38.8,20763500,01/10/2020,
11/2020,CSCO,35.9,23483100,02/11/2020,
12/2020,CSCO,43.54,23942500,01/12/2020,
01/2020,C,81.23,12728900,02/01/2020,
02/2020,C,75.13,11096500,03/02/2020,
03/2020,C,67.59,29006400,02/03/2020,
04/2020,C,38.51,29219500,01/04/2020,
05/2020,C,45.52,28078900,01/05/2020,
06/2020,C,49.45,22860100,01/06/2020,
07/2020,C,50.35,19206900,01/07/2020,
08/2020,C,50.39,15856600,03/08/2020,
09/2020,C,51.2,16903400,01/09/2020,
10/2020,C,43.44,21900500,01/10/2020,
11/2020,C,42.21,24310800,02/11/2020,
12/2020,C,55.47,23497900,01/12/2020,
01/2020,CFG,40.75,2903800,02/01/2020,
02/2020,CFG,37.68,4277200,03/02/2020,
03/2020,CFG,33.32,8307800,02/03/2020,
04/2020,CFG,17.3,5805600,01/04/2020,
05/2020,CFG,21.42,4264500,01/05/2020,
06/2020,CFG,24.73,3228200,01/06/2020,
07/2020,CFG,24.23,4898200,01/07/2020,
08/2020,CFG,24.23,5454900,03/08/2020,
09/2020,CFG,26.17,6890500,01/09/2020,
10/2020,CFG,25.43,3432300,01/10/2020,
11/2020,CFG,28.03,3771000,02/11/2020,
12/2020,CFG,33.62,3875000,01/12/2020,
01/2020,CTXS,111.67,1352600,02/01/2020,
02/2020,CTXS,122.67,1373300,03/02/2020,
03/2020,CTXS,108.78,3897100,02/03/2020,
04/2020,CTXS,139.14,2344700,01/04/2020,
05/2020,CTXS,142.58,1545400,01/05/2020,
06/2020,CTXS,146.65,1352200,01/06/2020,
07/2020,CTXS,149.38,1058900,01/07/2020,
08/2020,CTXS,139.85,2254000,03/08/2020,
09/2020,CTXS,145.23,1956600,01/09/2020,
10/2020,CTXS,139.2,852600,01/10/2020,
11/2020,CTXS,114.43,1631300,02/11/2020,
12/2020,CTXS,125.59,1928400,01/12/2020,
01/2020,CLX,152.61,1292500,02/01/2020,
02/2020,CLX,155.84,1675200,03/02/2020,
03/2020,CLX,172.01,3753400,02/03/2020,
04/2020,CLX,174.66,2569800,01/04/2020,
05/2020,CLX,192.71,5017800,01/05/2020,
06/2020,CLX,204.21,1300800,01/06/2020,
07/2020,CLX,219.57,1100400,01/07/2020,
08/2020,CLX,231.96,3711700,03/08/2020,
09/2020,CLX,220.09,1329800,01/09/2020,
10/2020,CLX,211.65,1157800,01/10/2020,
11/2020,CLX,216.03,4067000,02/11/2020,
12/2020,CLX,203.21,1536400,01/12/2020,
01/2020,CME,201.85,1464900,02/01/2020,
02/2020,CME,214.57,1661800,03/02/2020,
03/2020,CME,209.4,3768500,02/03/2020,
04/2020,CME,166.2,2333300,01/04/2020,
05/2020,CME,173.65,2457100,01/05/2020,
06/2020,CME,182.32,1442600,01/06/2020,
07/2020,CME,168.9,2910800,01/07/2020,
08/2020,CME,163,2226100,03/08/2020,
09/2020,CME,173.78,1340300,01/09/2020,
10/2020,CME,170.25,1308100,01/10/2020,
11/2020,CME,152.28,2100700,02/11/2020,
12/2020,CME,179.16,2626800,01/12/2020,
01/2020,CMS,61.71,2420100,02/01/2020,
02/2020,CMS,68.48,1850300,03/02/2020,
03/2020,CMS,64.14,3386700,02/03/2020,
04/2020,CMS,55.71,2527900,01/04/2020,
05/2020,CMS,55.95,1956100,01/05/2020,
06/2020,CMS,59.01,1504300,01/06/2020,
07/2020,CMS,59.96,1959000,01/07/2020,
08/2020,CMS,62.97,1339100,03/08/2020,
09/2020,CMS,60.22,2294000,01/09/2020,
10/2020,CMS,61.68,1591600,01/10/2020,
11/2020,CMS,64.35,1320300,02/11/2020,
12/2020,CMS,61.51,1679500,01/12/2020,
01/2020,KO,54.99,11867700,02/01/2020,
02/2020,KO,58.58,12333600,03/02/2020,
03/2020,KO,55.92,25698600,02/03/2020,
04/2020,KO,42.12,21936400,01/04/2020,
05/2020,KO,45.6,14290400,01/05/2020,
06/2020,KO,46.99,17010700,01/06/2020,
07/2020,KO,44.82,14316500,01/07/2020,
08/2020,KO,46.3,14137500,03/08/2020,
09/2020,KO,49.12,12588400,01/09/2020,
10/2020,KO,49.18,17577300,01/10/2020,
11/2020,KO,48.62,15156100,02/11/2020,
12/2020,KO,52.04,18968800,01/12/2020,
01/2020,CTSH,61.92,2234500,02/01/2020,
02/2020,CTSH,62.61,3646700,03/02/2020,
03/2020,CTSH,61.33,5676800,02/03/2020,
04/2020,CTSH,42.51,5490300,01/04/2020,
05/2020,CTSH,56.5,2956200,01/05/2020,
06/2020,CTSH,52.85,3202900,01/06/2020,
07/2020,CTSH,56.42,2966500,01/07/2020,
08/2020,CTSH,68.04,3398200,03/08/2020,
09/2020,CTSH,66.97,1704600,01/09/2020,
10/2020,CTSH,69.33,3426400,01/10/2020,
11/2020,CTSH,70.8,3276100,02/11/2020,
12/2020,CTSH,78.66,3653600,01/12/2020,
01/2020,CL,68.12,3441800,02/01/2020,
02/2020,CL,74.93,7725400,03/02/2020,
03/2020,CL,72.44,7940800,02/03/2020,
04/2020,CL,65.55,4247700,01/04/2020,
05/2020,CL,68.53,4497000,01/05/2020,
06/2020,CL,72.73,2640600,01/06/2020,
07/2020,CL,73.03,3286300,01/07/2020,
08/2020,CL,76.57,3127500,03/08/2020,
09/2020,CL,78.09,2968800,01/09/2020,
10/2020,CL,77.06,4048600,01/10/2020,
11/2020,CL,80.16,4217700,02/11/2020,
12/2020,CL,86.26,3372300,01/12/2020,
01/2020,CMCSA,45.37,20170500,02/01/2020,
02/2020,CMCSA,42.66,26383600,03/02/2020,
03/2020,CMCSA,42.52,40006900,02/03/2020,
04/2020,CMCSA,32.42,26097200,01/04/2020,
05/2020,CMCSA,36.98,19951600,01/05/2020,
06/2020,CMCSA,40.18,13350600,01/06/2020,
07/2020,CMCSA,39.7,18269800,01/07/2020,
08/2020,CMCSA,42.88,13733000,03/08/2020,
09/2020,CMCSA,45.05,16941900,01/09/2020,
10/2020,CMCSA,46.44,15524400,01/10/2020,
11/2020,CMCSA,41.4,24480400,02/11/2020,
12/2020,CMCSA,51.02,14369600,01/12/2020,
01/2020,CMA,71.75,1457000,02/01/2020,
02/2020,CMA,62,1878000,03/02/2020,
03/2020,CMA,55.02,3255100,02/03/2020,
04/2020,CMA,27.17,2814800,01/04/2020,
05/2020,CMA,32.83,2422700,01/05/2020,
06/2020,CMA,37.58,1419300,01/06/2020,
07/2020,CMA,35.94,1731000,01/07/2020,
08/2020,CMA,38.05,1620700,03/08/2020,
09/2020,CMA,39.89,1252800,01/09/2020,
10/2020,CMA,38.08,1238700,01/10/2020,
11/2020,CMA,47.21,1687600,02/11/2020,
12/2020,CMA,51.16,1973400,01/12/2020,
01/2020,CAG,33.63,4299000,02/01/2020,
02/2020,CAG,32.94,5498000,03/02/2020,
03/2020,CAG,28.24,8240000,02/03/2020,
04/2020,CAG,29.76,8379500,01/04/2020,
05/2020,CAG,33.28,1883500,01/05/2020,
06/2020,CAG,34.72,2756400,01/06/2020,
07/2020,CAG,35.67,5449400,01/07/2020,
08/2020,CAG,37.56,2110100,03/08/2020,
09/2020,CAG,37.83,2665200,01/09/2020,
10/2020,CAG,35.87,6045700,01/10/2020,
11/2020,CAG,35.6,2385600,02/11/2020,
12/2020,CAG,36.29,2623100,01/12/2020,
01/2020,COP,65.46,4122800,02/01/2020,
02/2020,COP,59.18,7015300,03/02/2020,
03/2020,COP,49.23,10672800,02/03/2020,
04/2020,COP,29.62,11101400,01/04/2020,
05/2020,COP,39.14,9256700,01/05/2020,
06/2020,COP,43.39,6344300,01/06/2020,
07/2020,COP,40.74,5600000,01/07/2020,
08/2020,COP,36.71,8064700,03/08/2020,
09/2020,COP,37.16,6267700,01/09/2020,
10/2020,COP,32.43,7929600,01/10/2020,
11/2020,COP,30.23,13762900,02/11/2020,
12/2020,COP,39.27,12424900,01/12/2020,
01/2020,ED,88.86,1335100,02/01/2020,
02/2020,ED,93.85,1434400,03/02/2020,
03/2020,ED,84.53,3615400,02/03/2020,
04/2020,ED,77.61,6352500,01/04/2020,
05/2020,ED,77.25,1786000,01/05/2020,
06/2020,ED,75.07,1612100,01/06/2020,
07/2020,ED,73.1,1692100,01/07/2020,
08/2020,ED,75.91,1645800,03/08/2020,
09/2020,ED,69.65,1867700,01/09/2020,
10/2020,ED,79.04,1562300,01/10/2020,
11/2020,ED,79.78,2603500,02/11/2020,
12/2020,ED,76.91,2241600,01/12/2020,
01/2020,STZ,188.3,1060500,02/01/2020,
02/2020,STZ,189.12,826500,03/02/2020,
03/2020,STZ,177.22,2010400,02/03/2020,
04/2020,STZ,136.88,1643200,01/04/2020,
05/2020,STZ,161.57,968500,01/05/2020,
06/2020,STZ,173.25,1401200,01/06/2020,
07/2020,STZ,185.88,3465200,01/07/2020,
08/2020,STZ,173.29,1233900,03/08/2020,
09/2020,STZ,185.94,973100,01/09/2020,
10/2020,STZ,184.61,1899400,01/10/2020,
11/2020,STZ,176.39,1699600,02/11/2020,
12/2020,STZ,205.74,1040000,01/12/2020,
01/2020,COO,323.32,317000,02/01/2020,
02/2020,COO,346.24,299400,03/02/2020,
03/2020,COO,335.45,282100,02/03/2020,
04/2020,COO,273.05,425000,01/04/2020,
05/2020,COO,280.31,188000,01/05/2020,
06/2020,COO,315.18,242100,01/06/2020,
07/2020,COO,287.51,382000,01/07/2020,
08/2020,COO,295.36,400600,03/08/2020,
09/2020,COO,309.4,355500,01/09/2020,
10/2020,COO,338.77,211800,01/10/2020,
11/2020,COO,320.52,263000,02/11/2020,
12/2020,COO,334.04,223700,01/12/2020,
01/2020,CPRT,93.48,2716500,02/01/2020,
02/2020,CPRT,100.8,1342500,03/02/2020,
03/2020,CPRT,86.69,3094300,02/03/2020,
04/2020,CPRT,64.79,2475300,01/04/2020,
05/2020,CPRT,78.55,1432900,01/05/2020,
06/2020,CPRT,89.68,1385400,01/06/2020,
07/2020,CPRT,84.59,1884300,01/07/2020,
08/2020,CPRT,93.29,955300,03/08/2020,
09/2020,CPRT,104.02,1246400,01/09/2020,
10/2020,CPRT,107.22,1128600,01/10/2020,
11/2020,CPRT,113.4,1547800,02/11/2020,
12/2020,CPRT,115.25,1414400,01/12/2020,
01/2020,GLW,29.99,5627500,02/01/2020,
02/2020,GLW,26.91,4752700,03/02/2020,
03/2020,GLW,24.67,8283900,02/03/2020,
04/2020,GLW,19.11,6386600,01/04/2020,
05/2020,GLW,20.66,4327100,01/05/2020,
06/2020,GLW,22.74,3647500,01/06/2020,
07/2020,GLW,25.66,6318500,01/07/2020,
08/2020,GLW,30.9,3596500,03/08/2020,
09/2020,GLW,32.85,3007100,01/09/2020,
10/2020,GLW,32.53,4624500,01/10/2020,
11/2020,GLW,32.47,3597700,02/11/2020,
12/2020,GLW,37.38,3680900,01/12/2020,
01/2020,CTVA,28.74,6896100,02/01/2020,
02/2020,CTVA,30.12,9430800,03/02/2020,
03/2020,CTVA,28.24,7440100,02/03/2020,
04/2020,CTVA,22.51,6706600,01/04/2020,
05/2020,CTVA,25.49,2457600,01/05/2020,
06/2020,CTVA,26.82,3167100,01/06/2020,
07/2020,CTVA,27.04,4838000,01/07/2020,
08/2020,CTVA,28.52,3600600,03/08/2020,
09/2020,CTVA,29.44,3797800,01/09/2020,
10/2020,CTVA,28.68,4918400,01/10/2020,
11/2020,CTVA,33.48,3722000,02/11/2020,
12/2020,CTVA,38.31,3367500,01/12/2020,
01/2020,COST,291.49,2103600,02/01/2020,
02/2020,COST,302,2816800,03/02/2020,
03/2020,COST,309.14,7563800,02/03/2020,
04/2020,COST,286.78,3745800,01/04/2020,
05/2020,COST,301.92,2525400,01/05/2020,
06/2020,COST,308.29,2293700,01/06/2020,
07/2020,COST,304.75,1906100,01/07/2020,
08/2020,COST,329.32,2480200,03/08/2020,
09/2020,COST,351.38,1773700,01/09/2020,
10/2020,COST,358.46,2053000,01/10/2020,
11/2020,COST,364.39,1646300,02/11/2020,
12/2020,COST,387.56,2996800,01/12/2020,
01/2020,CTRA,17.23,8088300,02/01/2020,
02/2020,CTRA,14.16,5995100,03/02/2020,
03/2020,CTRA,14.55,11035200,02/03/2020,
04/2020,CTRA,16.64,8997100,01/04/2020,
05/2020,CTRA,20.22,8058600,01/05/2020,
06/2020,CTRA,19.83,6879100,01/06/2020,
07/2020,CTRA,17,4690900,01/07/2020,
08/2020,CTRA,19.12,6412100,03/08/2020,
09/2020,CTRA,18.59,4683200,01/09/2020,
10/2020,CTRA,16.85,5552200,01/10/2020,
11/2020,CTRA,17.42,8029400,02/11/2020,
12/2020,CTRA,17.38,5593700,01/12/2020,
01/2020,CCI,141.68,1795500,02/01/2020,
02/2020,CCI,149.19,1225000,03/02/2020,
03/2020,CCI,156.24,4077800,02/03/2020,
04/2020,CCI,137.59,2519000,01/04/2020,
05/2020,CCI,156.41,1553200,01/05/2020,
06/2020,CCI,173.77,2907100,01/06/2020,
07/2020,CCI,171.89,1780600,01/07/2020,
08/2020,CCI,164.1,2799700,03/08/2020,
09/2020,CCI,162.1,1148600,01/09/2020,
10/2020,CCI,168.01,1693200,01/10/2020,
11/2020,CCI,159.48,1260700,02/11/2020,
12/2020,CCI,170.8,2891900,01/12/2020,
01/2020,CSX,24.4,8490300,02/01/2020,
02/2020,CSX,25.7,10319100,03/02/2020,
03/2020,CSX,23.58,31953900,02/03/2020,
04/2020,CSX,18.28,14111100,01/04/2020,
05/2020,CSX,21.67,22737900,01/05/2020,
06/2020,CSX,23.62,8249700,01/06/2020,
07/2020,CSX,22.75,9850200,01/07/2020,
08/2020,CSX,23.45,8228100,03/08/2020,
09/2020,CSX,26.01,9957000,01/09/2020,
10/2020,CSX,25.62,12747600,01/10/2020,
11/2020,CSX,27.25,17485500,02/11/2020,
12/2020,CSX,30.21,14906700,01/12/2020,
01/2020,CMI,179.32,1272900,02/01/2020,
02/2020,CMI,162.89,2248600,03/02/2020,
03/2020,CMI,155.66,1794400,02/03/2020,
04/2020,CMI,130.39,1160500,01/04/2020,
05/2020,CMI,157.43,1194400,01/05/2020,
06/2020,CMI,169.83,1284000,01/06/2020,
07/2020,CMI,170.95,838900,01/07/2020,
08/2020,CMI,195.31,904000,03/08/2020,
09/2020,CMI,211.06,1026200,01/09/2020,
10/2020,CMI,207.04,1095300,01/10/2020,
11/2020,CMI,227.68,1285400,02/11/2020,
12/2020,CMI,230.36,1229600,01/12/2020,
01/2020,CVS,74.16,5022700,02/01/2020,
02/2020,CVS,66.93,7694600,03/02/2020,
03/2020,CVS,64.03,15909500,02/03/2020,
04/2020,CVS,58.34,11474400,01/04/2020,
05/2020,CVS,59.7,7715800,01/05/2020,
06/2020,CVS,65.64,5187000,01/06/2020,
07/2020,CVS,64.56,5008000,01/07/2020,
08/2020,CVS,63.86,6130500,03/08/2020,
09/2020,CVS,60.28,12370500,01/09/2020,
10/2020,CVS,57.84,7559200,01/10/2020,
11/2020,CVS,58.08,9437900,02/11/2020,
12/2020,CVS,67.54,8233200,01/12/2020,
01/2020,DHI,52.57,3492000,02/01/2020,
02/2020,DHI,58.74,2832900,03/02/2020,
03/2020,DHI,54.83,8169200,02/03/2020,
04/2020,DHI,32.68,8213700,01/04/2020,
05/2020,DHI,46.54,4422600,01/05/2020,
06/2020,DHI,54.99,6008900,01/06/2020,
07/2020,DHI,53.86,3325000,01/07/2020,
08/2020,DHI,68.32,3346700,03/08/2020,
09/2020,DHI,73.36,2616600,01/09/2020,
10/2020,DHI,77.54,3514100,01/10/2020,
11/2020,DHI,69.18,2550500,02/11/2020,
12/2020,DHI,72.09,2872800,01/12/2020,
01/2020,DHR,155.11,2585100,02/01/2020,
02/2020,DHR,161,2997500,03/02/2020,
03/2020,DHR,150.69,4682700,02/03/2020,
04/2020,DHR,128.7,3723700,01/04/2020,
05/2020,DHR,160.77,2125000,01/05/2020,
06/2020,DHR,165.38,1512200,01/06/2020,
07/2020,DHR,177.16,2098500,01/07/2020,
08/2020,DHR,206.83,2074700,03/08/2020,
09/2020,DHR,208.38,1597800,01/09/2020,
10/2020,DHR,214.67,2083000,01/10/2020,
11/2020,DHR,232.44,2510300,02/11/2020,
12/2020,DHR,225,3879600,01/12/2020,
01/2020,DRI,112.26,2745500,02/01/2020,
02/2020,DRI,114.92,1343600,03/02/2020,
03/2020,DRI,98.8,2405300,02/03/2020,
04/2020,DRI,46.02,6602900,01/04/2020,
05/2020,DRI,69.85,3467700,01/05/2020,
06/2020,DRI,78.31,2337100,01/06/2020,
07/2020,DRI,76.11,3791300,01/07/2020,
08/2020,DRI,74.49,1871600,03/08/2020,
09/2020,DRI,87.14,1919900,01/09/2020,
10/2020,DRI,104.88,2053400,01/10/2020,
11/2020,DRI,91.84,1185600,02/11/2020,
12/2020,DRI,110.51,1994100,01/12/2020,
01/2020,DVA,75.25,1310700,02/01/2020,
02/2020,DVA,79.22,708900,03/02/2020,
03/2020,DVA,82.23,1701400,02/03/2020,
04/2020,DVA,72.6,1430400,01/04/2020,
05/2020,DVA,76.51,989200,01/05/2020,
06/2020,DVA,80.34,804500,01/06/2020,
07/2020,DVA,80.64,885900,01/07/2020,
08/2020,DVA,87.21,909500,03/08/2020,
09/2020,DVA,87.34,1061300,01/09/2020,
10/2020,DVA,82.82,2617700,01/10/2020,
11/2020,DVA,89.07,1056800,02/11/2020,
12/2020,DVA,108.59,583400,01/12/2020,
01/2020,DE,176.86,1591100,02/01/2020,
02/2020,DE,158.29,1813400,03/02/2020,
03/2020,DE,163.92,2532100,02/03/2020,
04/2020,DE,133.67,2040600,01/04/2020,
05/2020,DE,138.19,1603100,01/05/2020,
06/2020,DE,149.14,1464600,01/06/2020,
07/2020,DE,156.85,1111100,01/07/2020,
08/2020,DE,177.62,840600,03/08/2020,
09/2020,DE,217.69,1873400,01/09/2020,
10/2020,DE,219.04,1383800,01/10/2020,
11/2020,DE,231.7,1435900,02/11/2020,
12/2020,DE,255.13,2086400,01/12/2020,
01/2020,DAL,59.04,4459200,02/01/2020,
02/2020,DAL,56.04,7497600,03/02/2020,
03/2020,DAL,47.16,20098700,02/03/2020,
04/2020,DAL,23.87,56133000,01/04/2020,
05/2020,DAL,24.12,45146100,01/05/2020,
06/2020,DAL,26.17,46510800,01/06/2020,
07/2020,DAL,27.7,39305300,01/07/2020,
08/2020,DAL,25.2,16590400,03/08/2020,
09/2020,DAL,30.71,20041500,01/09/2020,
10/2020,DAL,31.1,12501900,01/10/2020,
11/2020,DAL,30.22,14200900,02/11/2020,
12/2020,DAL,39.96,13184200,01/12/2020,
01/2020,XRAY,56.93,1556600,02/01/2020,
02/2020,XRAY,55.62,1324000,03/02/2020,
03/2020,XRAY,49.65,4040100,02/03/2020,
04/2020,XRAY,37.31,2880800,01/04/2020,
05/2020,XRAY,40.29,1650900,01/05/2020,
06/2020,XRAY,47.1,1075600,01/06/2020,
07/2020,XRAY,44.95,1920400,01/07/2020,
08/2020,XRAY,44.68,1110700,03/08/2020,
09/2020,XRAY,44.85,1221700,01/09/2020,
10/2020,XRAY,43.51,671400,01/10/2020,
11/2020,XRAY,47.7,1448900,02/11/2020,
12/2020,XRAY,50.61,1190000,01/12/2020,
01/2020,DVN,25.79,5091400,02/01/2020,
02/2020,DVN,21.18,5867400,03/02/2020,
03/2020,DVN,16.31,11012000,02/03/2020,
04/2020,DVN,6.79,16931500,01/04/2020,
05/2020,DVN,11.15,7152100,01/05/2020,
06/2020,DVN,11.7,12174000,01/06/2020,
07/2020,DVN,11.1,9292600,01/07/2020,
08/2020,DVN,10.6,6596700,03/08/2020,
09/2020,DVN,10.91,5747800,01/09/2020,
10/2020,DVN,9.1,12066500,01/10/2020,
11/2020,DVN,9.43,9494800,02/11/2020,
12/2020,DVN,14,6989500,01/12/2020,
01/2020,DXCM,219.38,852600,02/01/2020,
02/2020,DXCM,237.09,634500,03/02/2020,
03/2020,DXCM,285.73,1533400,02/03/2020,
04/2020,DXCM,254.81,1091900,01/04/2020,
05/2020,DXCM,341.52,1009000,01/05/2020,
06/2020,DXCM,378.7,776800,01/06/2020,
07/2020,DXCM,400.21,992700,01/07/2020,
08/2020,DXCM,443.67,845300,03/08/2020,
09/2020,DXCM,422.19,624300,01/09/2020,
10/2020,DXCM,413.84,496600,01/10/2020,
11/2020,DXCM,312,1815800,02/11/2020,
12/2020,DXCM,327.72,1556700,01/12/2020,
01/2020,FANG,92.65,1822000,02/01/2020,
02/2020,FANG,73.08,2568400,03/02/2020,
03/2020,FANG,62.14,3284100,02/03/2020,
04/2020,FANG,25.07,5043300,01/04/2020,
05/2020,FANG,40.28,3825500,01/05/2020,
06/2020,FANG,43.73,2103300,01/06/2020,
07/2020,FANG,39.6,4343000,01/07/2020,
08/2020,FANG,40.01,2151000,03/08/2020,
09/2020,FANG,38.48,2169400,01/09/2020,
10/2020,FANG,29.09,4321700,01/10/2020,
11/2020,FANG,27.71,4311300,02/11/2020,
12/2020,FANG,39.85,4307200,01/12/2020,
01/2020,DLR,118,1071900,02/01/2020,
02/2020,DLR,123.14,1396000,03/02/2020,
03/2020,DLR,130.49,6312700,02/03/2020,
04/2020,DLR,134.48,2542100,01/04/2020,
05/2020,DLR,145.92,1316900,01/05/2020,
06/2020,DLR,142.44,2024200,01/06/2020,
07/2020,DLR,147.39,1180400,01/07/2020,
08/2020,DLR,160.66,1513300,03/08/2020,
09/2020,DLR,153.56,735500,01/09/2020,
10/2020,DLR,147.25,1482900,01/10/2020,
11/2020,DLR,145.95,1175800,02/11/2020,
12/2020,DLR,135.13,2106100,01/12/2020,
01/2020,DFS,85.3,1559200,02/01/2020,
02/2020,DFS,75.09,2842600,03/02/2020,
03/2020,DFS,67.88,4289900,02/03/2020,
04/2020,DFS,31.53,5421700,01/04/2020,
05/2020,DFS,41.37,6677600,01/05/2020,
06/2020,DFS,49.84,5263500,01/06/2020,
07/2020,DFS,48.22,3064900,01/07/2020,
08/2020,DFS,49.5,3619800,03/08/2020,
09/2020,DFS,52.97,1649400,01/09/2020,
10/2020,DFS,58.91,2721000,01/10/2020,
11/2020,DFS,67.21,3432800,02/11/2020,
12/2020,DFS,80.15,2957200,01/12/2020,
01/2020,DISCA,32.22,3249300,02/01/2020,
02/2020,DISCA,29.15,3865000,03/02/2020,
03/2020,DISCA,26.4,8373200,02/03/2020,
04/2020,DISCA,19.45,7346300,01/04/2020,
05/2020,DISCA,21.67,4044500,01/05/2020,
